0 [main] INFO WebdriverTest  - fin del setup de los logs
208636 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "User-Agent: Apache-HttpClient/4.3.5 (java 1.5)[\r][\n]"
208636 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Accept-Encoding: gzip,deflate[\r][\n]"
208636 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "[\r][\n]"
208636 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "{"using":"css selector","value":"i.fa.fa-bars"}"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "HTTP/1.1 200 OK[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "content-type: application/json; charset=UTF-8[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "connection: close[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "content-length: 145[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "server: httpd.js[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "date: Tue, 03 Feb 2015 20:40:38 GMT[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "[\r][\n]"
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << HTTP/1.1 200 OK
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << content-type: application/json; charset=UTF-8
208650 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << connection: close
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << content-length: 145
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << server: httpd.js
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << date: Tue, 03 Feb 2015 20:40:38 GMT
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "{"name":"findElement","sessionId":"ef7c6845-9cb9-48bf-85b7-7f067a2540ab","status":0,"value":{"ELEMENT":"{29d10c78-7bc9-43e5-80fb-c0489673345d}"}}"
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-69: Shutdown connection
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-69: Close connection
208651 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 69][route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 70][route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://127.0.0.1:7055
208652 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to /127.0.0.1:7055
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:64576<->127.0.0.1:7055
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request GET /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element/%7B29d10c78-7bc9-43e5-80fb-c0489673345d%7D/text HTTP/1.1
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> GET /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element/%7B29d10c78-7bc9-43e5-80fb-c0489673345d%7D/text HTTP/1.1
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Cache-Control: no-cache
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Host: 127.0.0.1:7055
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Connection: Keep-Alive
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> User-Agent: Apache-HttpClient/4.3.5 (java 1.5)
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Accept-Encoding: gzip,deflate
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "GET /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element/%7B29d10c78-7bc9-43e5-80fb-c0489673345d%7D/text HTTP/1.1[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Cache-Control: no-cache[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Host: 127.0.0.1:7055[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Connection: Keep-Alive[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "User-Agent: Apache-HttpClient/4.3.5 (java 1.5)[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Accept-Encoding: gzip,deflate[\r][\n]"
208653 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "HTTP/1.1 200 OK[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "content-type: application/json; charset=UTF-8[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "connection: close[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "content-length: 98[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "server: httpd.js[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "date: Tue, 03 Feb 2015 20:40:38 GMT[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "[\r][\n]"
208665 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << HTTP/1.1 200 OK
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << content-type: application/json; charset=UTF-8
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << connection: close
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << content-length: 98
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << server: httpd.js
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << date: Tue, 03 Feb 2015 20:40:38 GMT
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "{"name":"getElementText","sessionId":"ef7c6845-9cb9-48bf-85b7-7f067a2540ab","status":0,"value":""}"
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-70: Shutdown connection
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-70: Close connection
208666 [Forwarding getElementText on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 70][route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: best-match
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 71][route: {}->http://127.0.0.1:7055][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://127.0.0.1:7055
208667 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connecting to /127.0.0.1:7055
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.conn.HttpClientConnectionOperator  - Connection established 127.0.0.1:64577<->127.0.0.1:7055
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element HTTP/1.1
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> POST /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element HTTP/1.1
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Content-Type: application/json; charset=utf-8
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Content-Length: 58
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Host: 127.0.0.1:7055
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Connection: Keep-Alive
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> User-Agent: Apache-HttpClient/4.3.5 (java 1.5)
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Accept-Encoding: gzip,deflate
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "POST /hub/session/ef7c6845-9cb9-48bf-85b7-7f067a2540ab/element HTTP/1.1[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Content-Length: 58[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Host: 127.0.0.1:7055[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Connection: Keep-Alive[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "User-Agent: Apache-HttpClient/4.3.5 (java 1.5)[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Accept-Encoding: gzip,deflate[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "[\r][\n]"
208668 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "{"using":"css selector","value":"img.img-circle.img30_30"}"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "HTTP/1.1 200 OK[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "content-type: application/json; charset=UTF-8[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "connection: close[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "content-length: 145[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "server: httpd.js[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "date: Tue, 03 Feb 2015 20:40:38 GMT[\r][\n]"
208679 [Forwarding findElement on session ef7c6845-9cb9-48bf-85b7-7f067a2540ab to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "[\r][\n]"
